cells_id	x	gene_ENSG00000232810	gene_ENSG00000109471	gene_ENSG00000111537	gene_ENSG00000178562	gene_ENSG00000109956	gene_ENSG00000181847	gene_ENSG00000135077	gene_ENSG00000089692	gene_ENSG00000188389	gene_ENSG00000163508	gene_ENSG00000163599	gene_ENSG00000138185	gene_ENSG00000198846	gene_ENSG00000122223
cell_2331	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2332	7.6 years	3.626614768615808	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2333	7.6 years	2.060725169005292	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2334	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2335	7.6 years	0	0	0	1.2019698691243415	0	0	0	0	0	0	0	0	0	0
cell_2336	7.6 years	0	0	0	0	2.125207049092521	0	0	0	0	0	0	0	0	0
cell_2337	7.6 years	0	0	0	0	0	1.624649792462659	0	0	0	0	0	0	0	0
cell_2338	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7810075667908853
cell_2339	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2340	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2341	7.6 years	0	0	2.665694143105595	0	0	0	0	0	0	0	0	0	0	0
cell_2342	7.6 years	1.77895836945314	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2343	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2344	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2345	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2346	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2347	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2348	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2349	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2350	7.6 years	0	0	1.604655121332035	0	2.1919089502018325	0	0	0	0	0	0	0	0	0
cell_2351	7.6 years	0	0	0	0	0	0	0	0	0	1.9360326845525817	0	0	0	0
cell_2352	7.6 years	1.6239953874676598	0	2.2133865452932175	0	0	0	0	0	0	0	0	0	0	0
cell_2353	7.6 years	0	0	0	0	0	2.77036496457897	0	0	0	0	0	0	0	0
cell_2354	7.6 years	1.4538978344739921	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2355	7.6 years	0	0	0.9257234764784315	0	0	0	1.3980714545453012	0	0	0	0	0	0	0.9257234764784315
cell_2356	7.6 years	0	0	2.628933387464489	0	0	0	0	0	0	0	0	0	0	0
cell_2357	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2358	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2359	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2360	7.6 years	0	0	0	0	0	1.5696934700733811	0	0	0	0	0	0	1.5696934700733811	0
cell_2361	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2362	7.6 years	0	0	0	0	1.6422277352570913	0	0	0	0	0	0	0	0	0
cell_2363	7.6 years	2.1651660828208033	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2364	7.6 years	2.1072310035920734	0	0	0	0	1.5288170029520298	0	0	0	0	0	0	0	0
cell_2365	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2366	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2367	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2368	7.6 years	2.248233111902633	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2369	7.6 years	0	0	1.8267668858635406	0	0	0	0	0	0	0	0	0	0	0
cell_2370	7.6 years	2.9953998346365798	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2371	7.6 years	0	0	0	1.9775073864315884	0	0	0	1.4139961132983585	0	0	0	0	0	0
cell_2372	7.6 years	1.7453895417702476	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2373	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2374	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2375	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2376	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2377	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2378	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2379	7.6 years	2.4153493260323504	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2380	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	1.6030684641486206	0
cell_2381	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2382	7.6 years	0	0	2.1685888363338797	0	0	0	0	0	0	0	0	0	0	0
cell_2383	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2384	7.6 years	0	0	0.9766815904916448	0	0	0	0	0	0	0	0	0	0	0
cell_2385	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2386	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	1.6120028384956253	0
cell_2387	7.6 years	0	0	1.425888919119759	0	0	0	0	0	0	0	0	0	0	0
cell_2388	7.6 years	0	0	1.6852266204934052	0	0	0	0	0	0	0	0	0	0	0
cell_2389	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2390	7.6 years	2.0293823968853086	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2391	7.6 years	2.1559976955202695	0	0	0	0	0	0	0	0	0	0	1.5724110491451988	0	0
cell_2392	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	2.5466840094842436	0
cell_2393	7.6 years	0	0	0	0	2.382582417291505	0	0	0	0	0	0	0	3.0284745169788523	0
cell_2394	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2395	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2396	7.6 years	2.2516497724782254	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2397	7.6 years	0	0	2.5466840094842436	0	0	0	0	0	0	0	0	0	0	0
cell_2398	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2399	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2400	7.6 years	2.9360466621119823	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2401	7.6 years	0	0	0	0	2.186628451704724	0	0	0	0	0	0	0	0	0
cell_2402	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4738174998780655
cell_2403	7.6 years	0	0	1.5589345699005683	0	0	0	0	0	0	1.5589345699005683	0	0	0	0
cell_2404	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2405	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2406	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2407	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2408	7.6 years	0	0	0	0	2.359695567046358	0	0	0	0	0	0	0	0	0
cell_2409	7.6 years	0	0	2.0265173501110425	0	0	0	0	0	0	0	0	0	0	0
cell_2410	7.6 years	0	0	2.7711835917217886	0	0	2.396532751014323	0	0	0	0	0	0	0	0
cell_2411	7.6 years	1.371040455577309	0	1.9284579948230962	0	0	0	0	0	0	0	0	0	1.371040455577309	0
cell_2412	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2413	7.6 years	0	0	1.9687096051291169	0	0	0	0	0	0	0	0	0	0	0
cell_2414	7.6 years	1.901325253343746	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2415	7.6 years	0	0	1.6728128403732343	0	0	0	0	0	0	0	0	0	0	0
cell_2416	7.6 years	2.0694436318401346	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2417	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2418	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	1.4521409269174772	0
cell_2419	7.6 years	0	0	0	0	0	0	0	1.520384032473979	0	0	0	0	0	0
cell_2420	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2421	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2422	7.6 years	0	0	0	0	0	0	1.6738681088139422	0	0	0	0	0	1.6738681088139422	0
cell_2423	7.6 years	2.5775959831465007	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2424	7.6 years	2.4982106154143633	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2425	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2426	7.6 years	0	0	1.889789813919447	0	0	1.889789813919447	0	0	0	0	0	0	0	0
cell_2427	7.6 years	1.843136935157257	0	0	1.843136935157257	0	0	0	0	0	0	0	0	0	0
cell_2428	7.6 years	0	0	1.4187254721689946	0	0	0	0	0	0	0	0	0	0	1.4187254721689946
cell_2429	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2430	7.6 years	0	0	0	0	0	0	0	1.9791180365896037	0	0	0	0	1.4154110713506494	0
cell_2431	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2432	7.6 years	1.994318113368438	0	0	0	0	0	0	0	0	1.4287779385846902	0	0	0	0
cell_2433	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2434	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2435	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2436	7.6 years	0	0	0	0	0	0	0	0	0	2.156335381961427	0	0	0	0
cell_2437	7.6 years	0	0	0	0	1.6717591977175337	1.6717591977175337	0	0	0	1.6717591977175337	0	0	0	0
cell_2438	7.6 years	0	0	1.8111873967814716	0	0	0	0	0	0	0	0	0	0	0
cell_2439	7.6 years	3.208945446310046	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2440	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5565675793976708
cell_2441	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2442	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2443	7.6 years	0	0	0	1.1938945904110732	0	1.722733741372715	0	0	0	0	0	0	0	0
cell_2444	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2445	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2446	7.6 years	0	0	2.076733761713798	0	0	0	0	0	0	0	0	0	0	0
cell_2447	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2448	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2449	7.6 years	3.4910928657453746	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2450	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2451	7.6 years	2.2868966324051883	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2452	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2453	7.6 years	0	0	0	0	0	1.3514100666239552	0	0	0	0	0	0	0	0
cell_2454	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2455	7.6 years	3.0967877612143058	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2456	7.6 years	0	0	0	0	0	1.897460063107149	0	0	0	0	0	0	0	0
cell_2457	7.6 years	0	0	2.4388846173315675	0	0	0	0	0	0	0	0	0	0	0
cell_2458	7.6 years	3.0161603861865225	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2459	7.6 years	2.170649586868351	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2460	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2461	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2462	7.6 years	0	0	2.0634204152820033	0	0	0	0	0	0	2.0634204152820033	0	0	0	0
cell_2463	7.6 years	0	0	0	0	0	0	0	0	0	1.461229805393645	0	0	0	0
cell_2464	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2465	7.6 years	0	0	2.237321064667244	0	0	0	0	1.6455963296976317	0	0	0	0	0	0
cell_2466	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2467	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2468	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2469	7.6 years	0	0	0	0	0	1.7921762574639888	0	1.7921762574639888	0	0	0	0	1.7921762574639888	0
cell_2470	7.6 years	2.801413280414541	0	0	0	0	2.167217964951813	0	0	0	0	0	0	0	0
cell_2471	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2472	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2473	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2474	7.6 years	0	0	0	0	0	0	0	1.7310961229939337	0	0	0	0	0	0
cell_2475	7.6 years	2.71564303847989	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2476	7.6 years	0	0	0	1.789679168914684	0	0	0	0	0	0	0	0	0	0
cell_2477	7.6 years	0	0	0	0	0	1.566987111405394	0	0	0	0	0	0	0	0
cell_2478	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2479	7.6 years	1.4589451101756943	0	2.3891534313921707	0	0	0	0	1.4589451101756943	0	0	0	0	1.4589451101756943	0
cell_2480	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2481	7.6 years	0	0	1.5595276621490148	0	0	0	0	0	0	0	0	0	0	0
cell_2482	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2483	7.6 years	0	0	0	0	0	1.8998734390858576	0	0	0	0	0	0	0	0
cell_2484	7.6 years	0	0	1.9934960632426901	0	0	0	0	0	0	0	0	0	1.4280544063383127	0
cell_2485	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2486	7.6 years	2.5926214244595296	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2487	7.6 years	2.0293823968853086	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2488	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2489	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2490	7.6 years	2.079791620451134	0	0	0	0	1.5043885839578734	0	0	0	0	0	0	0	0
cell_2491	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2492	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2983141091604398
cell_2493	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2494	7.6 years	2.335314702964585	0	1.734546155580242	0	0	0	0	0	1.734546155580242	0	0	0	0	0
cell_2495	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2496	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2497	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2498	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2499	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2500	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2501	7.6 years	3.039299377963693	0	3.039299377963693	0	0	0	0	0	0	0	0	0	0	0
cell_2502	7.6 years	4.850557259290921	0	2.9505226481200553	0	0	0	0	0	0	0	0	0	0	0
cell_2503	7.6 years	1.5724110491451988	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2504	7.6 years	1.5413885855996317	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2505	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2506	7.6 years	0	0	0	1.3965818951170603	0	0	0	0	0	0	0	0	0	0
cell_2507	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2508	7.6 years	2.612584186877958	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2509	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2510	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2511	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2512	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2513	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2514	7.6 years	2.0259456223307337	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2515	7.6 years	0	0	1.753633349402676	0	0	0	0	0	0	0	0	0	0	0
cell_2516	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2517	7.6 years	2.523684100115038	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2518	7.6 years	0	0	0	0	0	0	0	2.2452081465993268	0	0	0	0	0	0
cell_2519	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	1.359313252288783
cell_2520	7.6 years	0	0	1.610719142590149	0	0	0	0	0	0	0	0	0	0	0
cell_2521	7.6 years	0	0	1.7178390681467344	0	0	0	0	0	0	0	0	0	1.7178390681467344	0
cell_2522	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2523	7.6 years	0	0	1.4333802215107896	0	0	0	0	0	0	0	0	0	0	1.4333802215107896
cell_2524	7.6 years	1.7217268975188516	0	1.7217268975188516	0	0	0	0	0	0	0	0	0	0	0
cell_2525	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2526	7.6 years	0	0	2.0196845988766237	0	0	0	0	1.4511392078839955	0	0	0	0	0	0
cell_2527	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2528	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2529	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2530	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2531	7.6 years	2.2276617095220828	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2532	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2533	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2534	7.6 years	0	0	0	0	0	0	0	1.7959383303030219	0	0	0	0	0	0
cell_2535	7.6 years	0	0	0	0	0	0	0	1.2755429968271879	0	0	0	0	0	0
cell_2536	7.6 years	0	0	1.106541372005335	1.106541372005335	0	0	0	0	0	0	0	0	0	0
cell_2537	7.6 years	3.220413104187087	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2538	7.6 years	1.3285235248853369	0	0	0	0	0	0	1.3285235248853369	0	0	0	0	0	0
cell_2539	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2540	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2541	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2542	7.6 years	0	0	0	0	1.7326273705368842	0	0	0	0	1.7326273705368842	0	0	0	0
cell_2543	7.6 years	0	0	1.518710652935273	0	0	0	0	0	0	0	0	0	0	0
cell_2544	7.6 years	0	0	2.5543080314703266	0	0	0	0	0	0	0	0	0	0	0
cell_2545	7.6 years	2.221041670657696	0	0	0	0	0	0	2.221041670657696	0	0	0	0	0	0
cell_2546	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2547	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2548	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2549	7.6 years	0	0	0	0	0	0	0	0	0	2.2670116995150567	0	0	0	0
cell_2550	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2551	7.6 years	0	0	1.5237439469869212	0	0	0	0	0	0	0	0	0	1.5237439469869212	1.5237439469869212
cell_2552	7.6 years	0	0	0	0	0	0	0	0	0	1.3049350565745526	0	0	0	0
cell_2553	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2554	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2555	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	1.7349305446826853	0
cell_2556	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2557	7.6 years	2.178251676199748	0	2.8131131000411784	0	0	0	2.178251676199748	0	0	0	0	0	0	0
cell_2558	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2559	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2560	7.6 years	0	0	0	0	0	1.480863159449506	0	0	0	0	0	0	1.480863159449506	0
cell_2561	7.6 years	3.999335176310625	0	1.8494285741234164	0	0	0	0	0	0	0	0	0	0	0
cell_2562	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2563	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2564	7.6 years	0	0	0	1.4546523189009342	1.4546523189009342	0	0	0	0	0	0	0	0	0
cell_2565	7.6 years	3.064884696429475	0	2.2779406403648053	0	1.3657997256146317	0	0	0	0	0	0	0	0	0
cell_2566	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2567	7.6 years	0	0	1.3727976786758238	0	0	0	0	0	0	0	0	0	0	0
cell_2568	7.6 years	2.7097318158482624	0	2.0810181383101667	0	0	0	0	0	0	0	0	0	0	0
cell_2569	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2570	7.6 years	2.3223516426511424	0	2.6945898842690985	0	0	0	0	0	0	0	0	0	0	0
cell_2571	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2572	7.6 years	0	0	0	0	0	0	0	0	0	1.941125450931977	0	0	0	0
cell_2573	7.6 years	2.3256774347746623	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2574	7.6 years	2.3507723026682736	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2575	7.6 years	1.1804406956225098	0	0	1.1804406956225098	0	0	0	1.1804406956225098	0	0	0	0	0	0
cell_2576	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2577	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2578	7.6 years	3.414829530452213	0	1.4511392078839955	0	0	0	0	0	0	0	0	0	0	0
cell_2579	7.6 years	0	0	3.3818528643124153	0	0	0	0	0	0	0	0	0	0	0
cell_2580	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2581	7.6 years	4.236418155496279	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2582	7.6 years	0	0	0	0	0	1.3254710600876716	0	0	0	0	0	0	0	1.3254710600876716
cell_2583	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2584	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2585	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2586	7.6 years	0	0	0	0	1.4488912379772998	0	0	0	0	0	0	0	0	0
cell_2587	7.6 years	3.1151252433276615	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2588	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2589	7.6 years	0	0	2.186628451704724	0	0	0	0	0	0	0	0	0	0	0
cell_2590	7.6 years	0	0	0	0	0	0	0	1.113085691596744	0	0	0	0	0	0
cell_2591	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2592	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2593	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2594	7.6 years	0	0	0	0	0	1.5948783895393368	0	0	0	0	1.5948783895393368	0	2.181034166487125	0
cell_2595	7.6 years	0	0	0.8420750270558868	0.8420750270558868	0	0	0	0	0	0	0	0	0	0
cell_2596	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2597	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2598	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2599	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2600	7.6 years	0	0	0	0	0	0	0	2.0345665754510427	0	0	0	0	0	0
cell_2601	7.6 years	0	0	3.1875421616165553	0	2.534839165852305	0	0	0	0	0	0	0	0	0
cell_2602	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2603	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2604	7.6 years	1.3197152750536776	0	1.3197152750536776	0	0	0	0	0	0	0	0	0	0	0
cell_2605	7.6 years	1.5024849469806003	0	2.9158336351387253	0	0	0	0	0	0	0	0	0	0	0
cell_2606	7.6 years	0	0	1.1549652252192413	0	0	0	0	1.1549652252192413	0	0	0	0	0	0
cell_2607	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2608	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2609	7.6 years	2.733619775951714	0	2.1034320303164904	0	0	2.1034320303164904	0	0	0	0	0	0	0	0
cell_2610	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2611	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2612	7.6 years	0	0	2.093390739345874	0	0	0	0	0	0	0	0	0	0	0
cell_2613	7.6 years	0	0	0	0	0	1.4877232375096872	0	0	0	0	0	0	0	0
cell_2614	7.6 years	0	0	0	0	0	1.7174639765637278	0	1.7174639765637278	0	0	0	0	0	0
cell_2615	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2616	7.6 years	0	0	0	1.2086833273258086	0	0	0	0	0	0	0	0	1.2086833273258086	0
cell_2617	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2618	7.6 years	0	0	0	0	0	0	0	1.4777219982231276	0	0	0	0	0	0
cell_2619	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2620	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2621	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2622	7.6 years	2.2455856490296404	0	2.2455856490296404	0	0	0	0	0	0	0	0	0	0	0
cell_2623	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2624	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2625	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2626	7.6 years	1.302979756100594	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2627	7.6 years	0	0	2.0145997473557884	0	0	0	0	0	0	0	0	0	0	0
cell_2628	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2629	7.6 years	2.5095533286607186	0	2.5095533286607186	2.5095533286607186	0	0	0	0	0	0	0	0	0	0
cell_2630	7.6 years	1.9244493727331338	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2631	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_2632	7.6 years	0	0	0	0	0	0	0	0	0	0	0	0	2.502317721213641	0
cell_2633	7.6 years	0	0	0	0	0	1.4333802215107896	0	0	0	0	0	0	0	0
cell_2634	7.6 years	0	0	1.5353579628665848	0	0	0	0	0	0	0	0	0	0	0
cell_2635	7.6 years	2.295416603515433	0	0	0	0	0	2.295416603515433	0	0	0	0	0	0	0
