cells_id	x	gene_ENSG00000228849	gene_ENSG00000109471	gene_ENSG00000111537	gene_ENSG00000178562	gene_ENSG00000109956	gene_ENSG00000181847	gene_ENSG00000135077	gene_ENSG00000089692	gene_ENSG00000276977	gene_ENSG00000163508	gene_ENSG00000163599	gene_ENSG00000138185	gene_ENSG00000198846	gene_ENSG00000122223
cell_9683	naive	0	0	0	0	0	3.4674812731642644	0	0	0	0	0	0	0	0
cell_9684	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9685	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9686	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9687	naive	0	0	0	0	0	2.2938123216648676	0	0	0	0	0	0	0	0
cell_9688	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9689	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9690	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9691	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9692	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9693	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9694	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9695	transitional	0	0	0	0	0	0	0	0	2.952241111989178	0	0	0	0	0
cell_9696	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9697	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9698	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9699	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9700	naive	0	0	0	0	0	0	0	0	0	0	0	0	1.6781055277789747	0
cell_9701	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9702	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9703	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9704	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9705	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9706	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9707	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9708	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9709	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9710	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9711	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9712	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9713	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9714	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9715	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9716	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9717	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9718	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9719	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9720	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9721	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9722	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9723	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9724	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9725	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9726	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9727	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9728	naive	0	0	0	0	0	0	0	0	2.712354099961389	0	0	0	0	0
cell_9729	naive	0	0	0	0	0	0	0	3.4212515459960713	0	0	0	0	0	0
cell_9730	naive	0	0	0	0	0	2.172715691922316	0	0	0	0	0	0	0	0
cell_9731	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9732	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9733	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9734	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9735	dysfunctional	0	0	0	0	0	0	0	0	0	2.20365030225719	0	0	0	0
cell_9736	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9737	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9738	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9739	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9740	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9741	dysfunctional	0	0	0	0	2.9713636825370333	0	0	0	0	0	0	0	0	0
cell_9742	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9743	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9744	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9745	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9746	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9747	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9748	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9749	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9750	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9751	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9752	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9753	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9754	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9755	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9756	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9757	naive	0	0	0	2.8422948557192496	0	0	0	0	0	0	0	0	0	0
cell_9758	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9759	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9760	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9761	naive	0	0	0	0	0	0	0	0	0	0	2.174787176819306	0	0	0
cell_9762	naive	0	0	0	1.6024348597803908	0	0	0	2.189440371732106	0	0	0	0	0	0
cell_9763	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9764	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9765	naive	0	0	0	0	0	0	0	2.629729162229184	0	0	0	0	0	0
cell_9766	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9767	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9768	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9769	naive	0	0	0	0	0	0	3.1472386712918565	0	0	0	0	0	0	0
cell_9770	naive	0	0	0	2.8006871468137056	0	0	0	0	0	0	0	0	0	0
cell_9771	naive	0	0	0	0	0	0	2.1549854987676813	0	0	0	0	0	0	0
cell_9772	naive	0	0	0	2.8484011063308388	0	0	0	0	0	0	0	0	0	0
cell_9773	naive	0	0	0	0	0	0	0	0	0	0	0	0	2.493104549520021	2.493104549520021
cell_9774	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9775	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9776	naive	0	0	0	0	0	0	0	2.4910707062893964	0	0	0	0	0	0
cell_9777	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9778	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9779	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9780	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9781	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9782	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9783	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9784	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9785	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9786	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9787	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9788	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9789	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9790	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9791	naive	0	0	0	0	0	2.4630987910167685	0	0	0	0	0	0	0	0
cell_9792	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9793	naive	0	0	0	2.407955719824212	0	0	0	0	0	0	0	0	0	0
cell_9794	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9795	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9796	naive	0	0	0	0	0	2.859188830459477	0	0	0	0	0	0	0	0
cell_9797	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9798	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	2.9963024531760145	0	0
cell_9799	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9800	naive	0	0	0	0	0	0	0	0	2.6588748365906327	0	0	0	0	0
cell_9801	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9802	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9803	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9804	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9805	dysfunctional	0	0	0	0	0	4.5182341712081175	0	0	0	0	0	0	2.6357209039067135	0
cell_9806	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9807	naive	0	0	0	0	0	2.263143855957823	0	0	0	0	0	0	0	0
cell_9808	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9809	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9810	naive	0	0	0	0	0	0	0	0	0	0	2.157011186796337	0	0	0
cell_9811	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9812	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9813	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9814	naive	0	0	0	0	0	0	0	1.9395939792010246	0	0	0	0	0	0
cell_9815	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9816	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9817	naive	4.077996309859363	0	0	0	0	3.0127054000115994	0	0	0	0	0	0	0	0
cell_9818	naive	0	0	0	0	0	0	0	0	0	0	0	0	2.6986739719953596	0
cell_9819	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9820	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9821	naive	0	0	0	0	0	0	0	0	0	0	2.8294565892270063	0	0	0
cell_9822	naive	0	0	0	3.310851385704635	0	0	0	0	0	0	0	0	0	0
cell_9823	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9824	dysfunctional	0	0	0	0	0	0	0	2.7202683982115143	0	0	0	0	0	0
cell_9825	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9826	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9827	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9828	naive	0	0	0	0	0	2.866975062198613	0	0	0	0	0	0	0	0
cell_9829	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9830	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9831	naive	0	0	0	0	0	2.287426532563204	0	0	2.287426532563204	0	0	0	0	0
cell_9832	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9833	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9834	naive	0	0	0	0	0	0	0	0	0	0	0	2.3710600310238665	0	0
cell_9835	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9836	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9837	naive	0	0	0	0	0	3.306198147814863	0	2.6490504083387063	0	0	0	0	0	0
cell_9838	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9839	naive	2.2693412787254776	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9840	naive	0	0	0	0	0	0	2.856093274440672	0	0	0	0	0	0	0
cell_9841	naive	0	0	2.395172453907977	0	0	0	0	0	0	0	0	0	0	0
cell_9842	naive	0	0	0	2.8123773191388315	0	0	0	0	0	0	0	0	0	0
cell_9843	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9844	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9845	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9846	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9847	naive	0	0	3.3965207586219255	0	0	0	0	0	0	0	0	0	0	0
cell_9848	naive	0	0	0	0	0	0	0	0	2.619047483467966	0	0	0	0	0
cell_9849	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9850	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9851	naive	0	0	0	0	0	0	0	2.9335160833731875	0	0	0	0	0	0
cell_9852	transitional	0	0	0	0	0	0	0	0	0	0	0	2.87957606515677	0	0
cell_9853	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9854	naive	0	0	0	3.3854294002307634	0	0	0	0	0	0	0	0	0	0
cell_9855	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9856	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9857	naive	0	0	0	0	2.4097979952673994	0	2.4097979952673994	2.4097979952673994	0	0	0	0	2.4097979952673994	0
cell_9858	transitional	0	0	0	0	0	0	0	0	0	3.038826039523036	0	0	0	0
cell_9859	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9860	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9861	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9862	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9863	transitional	0	0	0	0	0	0	0	0	2.536980586232645	0	0	0	0	0
cell_9864	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9865	naive	2.4954835532119155	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9866	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9867	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9868	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9869	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9870	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9871	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9872	naive	0	0	0	0	0	0	0	0	0	0	0	0	3.402583964281163	0
cell_9873	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9874	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9875	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9876	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9877	naive	0	0	0	0	0	2.6478301343627186	0	0	0	0	0	0	0	0
cell_9878	naive	0	0	0	0	0	0	0	2.447521631918479	0	0	0	0	0	0
cell_9879	naive	0	0	0	0	0	0	0	2.539127393634072	0	0	0	0	0	0
cell_9880	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9881	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9882	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9883	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9884	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9885	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9886	transitional	0	0	0	0	0	2.833213344056216	0	0	0	0	0	0	0	0
cell_9887	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9888	naive	0	0	0	0	0	0	0	1.4506389542449734	0	0	0	0	0	0
cell_9889	transitional	0	0	0	0	0	0	2.769313559063233	0	0	0	0	0	0	0
cell_9890	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9891	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9892	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9893	naive	0	0	0	0	0	1.7579903437663362	0	0	0	0	0	0	0	0
cell_9894	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9895	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9896	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9897	naive	0	0	0	2.4670385040048903	0	0	0	0	0	0	0	0	0	0
cell_9898	naive	0	0	0	0	0	0	0	4.290854041702664	0	0	0	3.219259904761539	0	0
cell_9899	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9900	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9901	naive	0	0	0	0	0	0	0	0	3.0725693416397943	0	0	0	0	0
cell_9902	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9903	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9904	naive	0	0	0	0	0	0	0	2.588342237036242	0	0	0	0	0	0
cell_9905	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9906	dysfunctional	0	0	0	0	0	0	0	0	0	2.975766842308293	0	0	0	0
cell_9907	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9908	transitional	2.9020644620522504	0	0	0	0	2.9020644620522504	0	0	0	0	0	0	0	0
cell_9909	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9910	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9911	naive	0	0	0	0	0	0	0	0	0	0	0	0	1.8893130599564576	0
cell_9912	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9913	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9914	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9915	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9916	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9917	naive	0	0	0	0	0	1.9179810120486984	0	0	0	0	0	0	1.9179810120486984	0
cell_9918	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9919	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9920	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9921	transitional	0	0	0	0	0	0	0	0	0	2.8955813363371092	0	0	0	0
cell_9922	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9923	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9924	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9925	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9926	naive	0	0	0	1.8228403481643027	0	0	0	0	0	0	0	0	0	0
cell_9927	naive	0	0	0	0	0	0	1.9184765875116407	0	2.535374017292154	0	0	0	0	0
cell_9928	naive	1.8883604758502004	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9929	naive	1.7692036636849364	0	0	0	0	0	0	1.7692036636849364	1.7692036636849364	0	0	0	0	0
cell_9930	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9931	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9932	naive	0	0	0	0	0	3.603745138317478	0	1.9395939792010246	0	0	0	0	0	0
cell_9933	naive	0	1.9096063965242391	0	0	0	0	0	0	0	0	0	0	0	0
cell_9934	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9935	naive	0	0	0	3.3636340576462684	0	0	0	0	0	0	0	0	0	0
cell_9936	naive	0	0	0	0	0	0	0	0	0	0	3.5375561286447006	0	0	0
cell_9937	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9938	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9939	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9940	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9941	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9942	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9943	naive	0	0	0	0	0	0	0	2.33405124906741	0	0	0	0	0	0
cell_9944	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9945	naive	0	3.2281381281731263	0	0	0	0	0	0	0	0	0	0	0	0
cell_9946	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9947	naive	0	0	0	0	0	2.82124722950691	0	0	0	0	0	0	0	0
cell_9948	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9949	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9950	naive	0	0	0	0	0	0	0	0	0	0	0	0	2.4982106154143633	0
cell_9951	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9952	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9953	naive	0	0	0	0	0	0	2.0140368446544157	0	0	0	0	0	0	0
cell_9954	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9955	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9956	naive	2.763727137269237	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9957	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9958	transitional	3.3886508081677547	0	0	0	0	0	0	2.355365830208141	0	0	0	0	0	0
cell_9959	naive	0	0	1.9995451621674152	0	0	0	0	0	0	0	0	0	0	0
cell_9960	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9961	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9962	dysfunctional	0	0	0	0	0	0	0	0	0	2.0586353350948854	0	0	0	0
cell_9963	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9964	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9965	naive	0	0	0	2.571435365837564	0	1.9519342636586943	0	0	0	0	0	0	0	0
cell_9966	naive	0	0	0	0	0	0	0	0	0	0	0	2.0688392002503377	0	0
cell_9967	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9968	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9969	naive	0	2.2335922215070942	0	0	0	0	0	0	0	0	0	0	0	0
cell_9970	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9971	naive	0	0	0	2.07125975698358	0	0	0	0	0	0	0	0	0	0
cell_9972	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9973	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9974	naive	2.3354552064692404	0	0	0	0	0	1.413760606292373	0	0	0	0	0	1.97723927763111	0
cell_9975	naive	0	0	0	1.708151897120039	0	0	0	0	0	0	0	0	0	0
cell_9976	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9977	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9978	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9979	naive	0	0	0	0	0	0	0	0	0	0	1.6902556716465675	0	0	0
cell_9980	transitional	0	0	0	0	0	1.9061852996829174	0	0	0	0	0	0	0	0
cell_9981	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9982	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9983	naive	0	0	0	0	0	0	0	0	0	0	0	0	2.7149842618687474	0
cell_9984	naive	0	0	0	0	0	0	0	2.0299566918277256	0	0	0	0	0	0
cell_9985	naive	2.6613484007210935	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9986	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9987	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9988	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9989	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9990	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9991	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9992	dysfunctional	0	0	0	0	0	0	0	0	0	2.445594608263497	0	0	0	0
cell_9993	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9994	naive	0	0	0	0	0	2.468026314309484	0	0	0	0	0	0	0	0
cell_9995	naive	0	0	0	0	0	1.6873774272295088	0	0	0	0	0	0	0	0
cell_9996	naive	0	0	0	0	0	0	0	0	0	0	0	0	2.629729162229184	0
cell_9997	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_9998	naive	0	0	0	0	0	2.2866318113771054	0	0	0	0	0	0	2.2866318113771054	0
cell_9999	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10000	naive	0	0	0	0	0	0	0	1.9194687298757531	0	0	0	0	0	0
cell_10001	naive	0	0	0	0	0	1.8198010720687876	0	0	2.4284475473069147	0	0	0	0	0
cell_10002	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10003	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10004	naive	0	0	0	0	0	0	0	1.9750978204500318	0	0	0	0	0	0
cell_10005	naive	0	0	0	0	0	2.221774546748259	0	0	0	0	0	0	0	0
cell_10006	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10007	naive	0	0	0	0	0	0	0	2.6429661293803113	0	0	0	0	0	0
cell_10008	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10009	naive	0	0	0	0	0	0	0	0	0	0	2.4237460475970547	0	0	0
cell_10010	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10011	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10012	naive	0	0	0	0	0	0	0	0	0	2.218847041349385	0	0	3.242208056342121	0
cell_10013	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10014	dysfunctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10015	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10016	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10017	naive	0	0	0	2.279513972092734	0	0	0	0	0	0	0	0	0	0
cell_10018	transitional	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10019	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10020	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10021	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10022	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10023	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10024	naive	0	0	0	2.8955813363371092	0	0	0	0	0	0	0	0	0	0
cell_10025	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10026	naive	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_10027	naive	0	0	0	0	3.2836870944291316	0	0	0	0	0	0	0	0	0
cell_10028	transitional	0	0	0	0	0	0	0	2.9453868465359867	0	3.6118913855855443	0	0	0	0
